,num_id,id,name,category,orderable,sell_value,sell_currency,buy_value,buy_currency,sources,customizable,recipe,recipe_id,games_id,id_full,image_url
3245,5267,raincoat,Raincoat,Tops,,320.0,bells,1280.0,bells,,,,,nh,item-raincoat,https://villagerdb.com/images/items/full/raincoat.3386d09.png
3246,5268,raindrop-umbrella,Raindrop Umbrella,Umbrellas,,187.0,bells,750.0,bells,,,,,nh,item-raindrop-umbrella,https://villagerdb.com/images/items/full/raindrop-umbrella.744737e.png
3247,5270,rajah-brookes-birdwing,Rajah Brooke's Birdwing,Bugs,False,2500.0,bells,10000.0,bells,,,,,nh,item-rajah-brookes-birdwing,https://villagerdb.com/images/items/thumb/rajah-brookes-birdwing.ec8faa9.png
3248,5276,rammed-earth-wall,Rammed-earth Wall,Wallpaper,,450.0,bells,1800.0,bells,,,,,nh,,
3249,5278,ramshackle-flooring,Ramshackle Flooring,Flooring,,750.0,bells,3000.0,bells,,,,,nh,,
3250,5279,ramshackle-wall,Ramshackle Wall,Wallpaper,False,750.0,bells,3000.0,bells,Saharah,,,,nh,,
3251,5293,ranchu-goldfish-model,Ranchu Goldfish Model,Furniture,,13500.0,bells,,,,,,,nh,item-ranchu-goldfish-model,https://villagerdb.com/images/items/thumb/ranchu-goldfish-model.2e81558.png
3252,5294,ranchu-goldfish,Ranchu Goldfish,Fish,False,4500.0,bells,,,,,,,nh,item-ranchu-goldfish,https://villagerdb.com/images/items/thumb/ranchu-goldfish.169b5ef.png
3253,5295,random-square-tile-flooring,Random-square-tile Flooring,Flooring,True,340.0,bells,1360.0,bells,Nook's Cranny,,,,nh,,
3254,5300,rare-mushroom,Rare Mushroom,Usables,,16000.0,bells,,,,,,,nh,item-rare-mushroom,https://villagerdb.com/images/items/thumb/rare-mushroom.c33638f.png
3255,5301,rashers-photo,Rasher's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3256,5302,rashers-poster,Rasher's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3257,5303,rattan-armchair,Rattan Armchair,Furniture,True,800.0,bells,3200.0,bells,Nook shopping,False,,,nh,item-rattan-armchair,https://villagerdb.com/images/items/thumb/rattan-armchair.9b06d19.png
3258,5304,rattan-bed,Rattan Bed,Furniture,True,1800.0,bells,7200.0,bells,,,,,nh,item-rattan-bed,https://villagerdb.com/images/items/thumb/rattan-bed.637e4b4.png
3259,5305,rattan-end-table,Rattan End Table,Furniture,,1075.0,bells,4300.0,bells,,,,,nh,item-rattan-end-table,https://villagerdb.com/images/items/thumb/rattan-end-table.4875fe5.png
3260,5306,rattan-flooring,Rattan Flooring,Flooring,True,275.0,bells,1100.0,bells,Nook's Cranny,,,,nh,,
3261,5307,rattan-low-table,Rattan Low Table,Furniture,,725.0,bells,2900.0,bells,,,,,nh,item-rattan-low-table,https://villagerdb.com/images/items/thumb/rattan-low-table.108d606.png
3262,5308,rattan-stool,Rattan Stool,Furniture,True,725.0,bells,2900.0,bells,,,,,nh,item-rattan-stool,https://villagerdb.com/images/items/thumb/rattan-stool.b1c1296.png
3263,5309,rattan-table-lamp,Rattan Table Lamp,Furniture,True,375.0,bells,1500.0,bells,,,,,nh,item-rattan-table-lamp,https://villagerdb.com/images/items/thumb/rattan-table-lamp.acde11f.png
3264,5310,rattan-towel-basket,Rattan Towel Basket,Furniture,True,450.0,bells,1800.0,bells,,,,,nh,item-rattan-towel-basket,https://villagerdb.com/images/items/thumb/rattan-towel-basket.c4be941.png
3265,5311,rattan-vanity,Rattan Vanity,Furniture,,1475.0,bells,5900.0,bells,,,,,nh,item-rattan-vanity,https://villagerdb.com/images/items/thumb/rattan-vanity.7c2a9e5.png
3266,5312,rattan-wardrobe,Rattan Wardrobe,Furniture,True,1725.0,bells,6900.0,bells,Nook shopping,,,,nh,item-rattan-wardrobe,https://villagerdb.com/images/items/thumb/rattan-wardrobe.dd17ddd.png
3267,5313,rattan-waste-bin,Rattan Waste Bin,Furniture,True,250.0,bells,1000.0,bells,,,,,nh,item-rattan-waste-bin,https://villagerdb.com/images/items/thumb/rattan-waste-bin.ae591cc.png
3268,5315,ray-model,Ray Model,Furniture,,9000.0,bells,,,,,,,nh,item-ray-model,https://villagerdb.com/images/items/thumb/ray-model.f028dfb.png
3269,5316,ray,Ray,Fish,False,3000.0,bells,,,,,,,nh,item-ray,https://villagerdb.com/images/items/thumb/ray.2d80375.png
3270,5317,raymonds-photo,Raymond's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3271,5318,raymonds-poster,Raymond's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3272,5325,record-box,Record Box,Furniture,True,650.0,bells,2600.0,bells,Nook's Cranny,,,,nh,item-record-box,https://villagerdb.com/images/items/thumb/record-box.56afe78.png
3273,5327,recycled-boots,Recycled Boots,Shoes,False,40.0,bells,,,,False,2.0,boot,nh,item-recycled-boots,https://villagerdb.com/images/items/full/recycled-boots.6add4bf.png
3274,5328,recycled-can-thumb-piano,Recycled-can Thumb Piano,Furniture,False,890.0,bells,,,,True,1.0,empty-can,nh,item-recycled-can-thumb-piano,https://villagerdb.com/images/items/thumb/recycled-can-thumb-piano.5973197.png
3275,5328,recycled-can-thumb-piano,Recycled-can Thumb Piano,Furniture,False,890.0,bells,,,,True,1.0,wood,nh,item-recycled-can-thumb-piano,https://villagerdb.com/images/items/thumb/recycled-can-thumb-piano.5973197.png
3276,5328,recycled-can-thumb-piano,Recycled-can Thumb Piano,Furniture,False,890.0,bells,,,,True,1.0,iron-nugget,nh,item-recycled-can-thumb-piano,https://villagerdb.com/images/items/thumb/recycled-can-thumb-piano.5973197.png
3277,5331,red-and-black-vinyl-flooring,Red-and-black Vinyl Flooring,Flooring,,287.0,bells,1150.0,bells,,,,,nh,,
3278,5332,red-and-blue-checked-rug,Red-and-blue Checked Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3279,5333,red-argyle-rug,Red Argyle Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3280,5336,red-art-deco-wall,Red Art-deco Wall,Wallpaper,,695.0,bells,2780.0,bells,,,,,nh,,
3281,5340,red-blocks-rug,Red Blocks Rug,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
3282,5343,red-brick-flooring,Red-brick Flooring,Flooring,,260.0,bells,1040.0,bells,,,,,nh,,
3283,5344,red-brick-wall,Red-brick Wall,Wallpaper,True,250.0,bells,1000.0,bells,Nook's Cranny,,,,nh,,
3284,5347,red-carpet,Red Carpet,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
3285,5351,red-chic-umbrella,Red Chic Umbrella,Umbrellas,,405.0,bells,1620.0,bells,,,,,nh,item-red-chic-umbrella,https://villagerdb.com/images/items/full/red-chic-umbrella.f7a2d17.png
3286,5352,red-corner,Red Corner,Furniture,True,1525.0,bells,6100.0,bells,Nook's Cranny,,,,nh,item-red-corner,https://villagerdb.com/images/items/thumb/red-corner.c8112d3.png
3287,5353,red-cosmos,Red Cosmos,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-cosmos,https://villagerdb.com/images/items/thumb/red-cosmos.8e25294.png
3288,5353,red-cosmos,Red Cosmos,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-cosmos,https://villagerdb.com/images/items/thumb/red-cosmos.8e25294.png
3289,5354,red-delicate-blooms-wall,Red Delicate-blooms Wall,Wallpaper,True,475.0,bells,1900.0,bells,Nook's Cranny,,,,nh,,
3290,5355,red-design-kitchen-mat,Red-design Kitchen Mat,Flooring,,250.0,bells,1000.0,bells,,,,,nh,,
3291,5356,red-dot-flooring,Red Dot Flooring,Flooring,,200.0,bells,800.0,bells,,,,,nh,,
3292,5357,red-dotted-rug,Red Dotted Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3293,5358,red-dotted-wall,Red Dotted Wall,Wallpaper,True,275.0,bells,1100.0,bells,Nook's Cranny,,,,nh,,
3294,5360,red-dragonfly-model,Red Dragonfly Model,Furniture,,540.0,bells,,,,,,,nh,item-red-dragonfly-model,https://villagerdb.com/images/items/thumb/red-dragonfly-model.bd86a5d.png
3295,5361,red-dragonfly,Red Dragonfly,Bugs,False,180.0,bells,720.0,bells,,,,,nh,item-red-dragonfly,https://villagerdb.com/images/items/thumb/red-dragonfly.529e2b6.png
3296,5372,red-heart-pattern-wall,Red Heart-pattern Wall,Wallpaper,True,320.0,bells,1280.0,bells,Nook's Cranny,,,,nh,,
3297,5376,red-hyacinths,Red Hyacinths,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-hyacinths,https://villagerdb.com/images/items/thumb/red-hyacinths.4166ba7.png
3298,5376,red-hyacinths,Red Hyacinths,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-hyacinths,https://villagerdb.com/images/items/thumb/red-hyacinths.4166ba7.png
3299,5377,red-intricate-wall,Red Intricate Wall,Wallpaper,,392.0,bells,1570.0,bells,,,,,nh,,
3300,5379,red-kilim-style-carpet,Red Kilim-style Carpet,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3301,5381,red-leaf-pile,Red-leaf Pile,Furniture,,1280.0,bells,5120.0,bells,,,,,nh,item-red-leaf-pile,https://villagerdb.com/images/items/thumb/red-leaf-pile.f4f7640.png
3302,5383,red-lilies,Red Lilies,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-lilies,https://villagerdb.com/images/items/thumb/red-lilies.3353e5c.png
3303,5383,red-lilies,Red Lilies,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-lilies,https://villagerdb.com/images/items/thumb/red-lilies.3353e5c.png
3304,5385,red-medium-round-mat,Red Medium Round Mat,Flooring,,375.0,bells,1500.0,bells,,,,,nh,,
3305,5386,red-message-mat,Red Message Mat,Flooring,,250.0,bells,1000.0,bells,,,,,nh,,
3306,5387,red-mums,Red Mums,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-mums,https://villagerdb.com/images/items/thumb/red-mums.b559553.png
3307,5387,red-mums,Red Mums,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-mums,https://villagerdb.com/images/items/thumb/red-mums.b559553.png
3308,5391,red-ornament,Red Ornament,Usables,,50.0,bells,,,,,,,nh,item-red-ornament,https://villagerdb.com/images/items/thumb/red-ornament.2e8bb1c.png
3309,5392,red-pansies,Red Pansies,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-pansies,https://villagerdb.com/images/items/thumb/red-pansies.42112a3.png
3310,5392,red-pansies,Red Pansies,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-pansies,https://villagerdb.com/images/items/thumb/red-pansies.42112a3.png
3311,5394,red-perforated-board-wall,Red Perforated-board Wall,Wallpaper,,295.0,bells,1180.0,bells,,,,,nh,,
3312,5395,red-persian-rug,Red Persian Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3313,5405,red-rose-rug,Red Rose Rug,Flooring,True,375.0,bells,1500.0,bells,,,,,nh,,
3314,5407,red-roses,Red Roses,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-roses,https://villagerdb.com/images/items/thumb/red-roses.b374aa1.png
3315,5407,red-roses,Red Roses,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-roses,https://villagerdb.com/images/items/thumb/red-roses.b374aa1.png
3316,5410,red-small-round-mat,Red Small Round Mat,Flooring,,250.0,bells,1000.0,bells,,,,,nh,,
3317,5412,red-snapper-model,Red Snapper Model,Furniture,,9000.0,bells,,,,,,,nh,item-red-snapper-model,https://villagerdb.com/images/items/thumb/red-snapper-model.5a8e689.png
3318,5413,red-snapper,Red Snapper,Fish,False,3000.0,bells,,,Sea,,,,nh,item-red-snapper,https://villagerdb.com/images/items/thumb/red-snapper.a40fd2c.png
3319,5414,red-steel-staircase,Red Steel Staircase,Furniture,,,,228000.0,bells,,,,,nh,item-red-steel-staircase,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
3320,5426,red-tulip,Red Tulip,Flowers,,,,,,Pick from flower which regrows (speculated),,,,nh,item-red-tulip,https://villagerdb.com/images/items/thumb/red-tulip.428218b.png
3321,5427,red-tulips,Red Tulips,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-tulips,https://villagerdb.com/images/items/thumb/red-tulips.5678253.png
3322,5427,red-tulips,Red Tulips,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-tulips,https://villagerdb.com/images/items/thumb/red-tulips.5678253.png
3323,5428,red-two-toned-tile-wall,Red Two-toned Tile Wall,Wallpaper,,462.0,bells,1850.0,bells,,,,,nh,,
3324,5429,red-umbrella,Red Umbrella,Umbrellas,,192.0,bells,770.0,bells,,,,,nh,item-red-umbrella,https://villagerdb.com/images/items/full/red-umbrella.61dcf93.png
3325,5431,red-vinyl-sheet,Red Vinyl Sheet,Flooring,True,375.0,bells,1500.0,bells,Saharah,,,,nh,,
3326,5434,red-wavy-rug,Red Wavy Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3327,5436,red-windflowers,Red Windflowers,Flowers,False,40.0,bells,160.0,bells,Find on ground,,,,nh,item-red-windflowers,https://villagerdb.com/images/items/thumb/red-windflowers.d030d2d.png
3328,5436,red-windflowers,Red Windflowers,Flowers,False,40.0,bells,160.0,bells,Nook's Cranny,,,,nh,item-red-windflowers,https://villagerdb.com/images/items/thumb/red-windflowers.d030d2d.png
3329,5438,red-wrapping-paper,Red Wrapping Paper,Usables,,40.0,bells,,,,,,,nh,item-red-wrapping-paper,https://villagerdb.com/images/items/thumb/red-wrapping-paper.8473eae.png
3330,5443,red-zen-bridge,Red Zen Bridge,Furniture,,,,228000.0,bells,,,,,nh,item-red-zen-bridge,https://villagerdb.com/images/image-not-available-thumb.de1ed5c.svg
3331,5444,redds-poster,Redd's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3332,5446,reeses-poster,Reese's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3333,5447,reflector,Reflector,Accessories,,140.0,bells,560.0,bells,,,,,nh,item-reflector,https://villagerdb.com/images/items/full/reflector.c634258.png
3334,5448,refrigerator,Refrigerator,Furniture,True,1275.0,bells,5100.0,bells,Nook's Cranny,True,,,nh,item-refrigerator,https://villagerdb.com/images/items/thumb/refrigerator.46834ae.png
3335,5465,reindeer-sweater,Reindeer Sweater,Tops,,420.0,bells,1680.0,bells,,,,,nh,item-reindeer-sweater,https://villagerdb.com/images/items/full/reindeer-sweater.cc4ef34.png
3336,5467,relay-tank,Relay Tank,Tops,,240.0,bells,960.0,bells,,,,,nh,item-relay-tank,https://villagerdb.com/images/items/full/relay-tank.288464d.png
3337,5468,renaissance-dress,Renaissance Dress,Dresses,True,1500.0,bells,6000.0,bells,Able Sisters,,,,nh,item-renaissance-dress,https://villagerdb.com/images/items/full/renaissance-dress.c379e6e.png
3338,5469,renees-photo,Renée's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3339,5470,renees-poster,Renée's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3340,5471,reneighs-photo,Reneigh's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3341,5472,reneighs-poster,Reneigh's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3342,5474,resettis-poster,Resetti's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3343,5475,restroom-slippers,Restroom Slippers,Shoes,,87.0,bells,350.0,bells,,,,,nh,item-restroom-slippers,https://villagerdb.com/images/items/full/restroom-slippers.99460fc.png
3344,5476,retro-a-line-dress,Retro A-line Dress,Dresses,True,637.0,bells,2550.0,bells,Able Sisters,,,,nh,item-retro-a-line-dress,https://villagerdb.com/images/items/full/retro-a-line-dress.971b843.png
3345,5477,retro-coat,Retro Coat,Tops,,595.0,bells,2380.0,bells,,,,,nh,item-retro-coat,https://villagerdb.com/images/items/full/retro-coat.3252949.png
3346,5478,retro-dotted-rug,Retro Dotted Rug,Flooring,,500.0,bells,2000.0,bells,,,,,nh,,
3347,5479,retro-dress,Retro Dress,Dresses,,637.0,bells,2550.0,bells,,,,,nh,item-retro-dress,https://villagerdb.com/images/items/full/retro-dress.84db8bb.png
3348,5480,retro-fan,Retro Fan,Furniture,,525.0,bells,2100.0,bells,,,,,nh,item-retro-fan,https://villagerdb.com/images/items/thumb/retro-fan.59548e9.png
3349,5481,retro-flower-print-wall,Retro Flower-print Wall,Wallpaper,True,415.0,bells,1660.0,bells,Nook's Cranny,,,,nh,,
3350,5483,retro-gas-pump,Retro Gas Pump,Furniture,True,675.0,bells,2700.0,bells,Nook shopping,,,,nh,item-retro-gas-pump,https://villagerdb.com/images/items/thumb/retro-gas-pump.2038e2c.png
3351,5485,retro-radiator,Retro Radiator,Furniture,,325.0,bells,1300.0,bells,,,,,nh,item-retro-radiator,https://villagerdb.com/images/items/thumb/retro-radiator.f685ebe.png
3352,5487,retro-shades,Retro Shades,Accessories,,390.0,bells,1560.0,bells,,,,,nh,item-retro-shades,https://villagerdb.com/images/items/full/retro-shades.ed0c1cb.png
3353,5490,retro-sleeveless-dress,Retro Sleeveless Dress,Dresses,,400.0,bells,1600.0,bells,,,,,nh,item-retro-sleeveless-dress,https://villagerdb.com/images/items/full/retro-sleeveless-dress.fa01916.png
3354,5491,retro-sports-bag,Retro Sports Bag,Accessories,,350.0,bells,1400.0,bells,,,,,nh,item-retro-sports-bag,https://villagerdb.com/images/items/full/retro-sports-bag.b289bea.png
3355,5492,retro-stereo,Retro Stereo,Furniture,True,1500.0,bells,6000.0,bells,Nook's Cranny,,,,nh,item-retro-stereo,https://villagerdb.com/images/items/thumb/retro-stereo.c1ab9d3.png
3356,5493,retro-sweater,Retro Sweater,Tops,,300.0,bells,1200.0,bells,,,,,nh,item-retro-sweater,https://villagerdb.com/images/items/full/retro-sweater.fa2c5c0.png
3357,5496,revolving-spice-rack,Revolving Spice Rack,Furniture,True,350.0,bells,1400.0,bells,,,,,nh,item-revolving-spice-rack,https://villagerdb.com/images/items/thumb/revolving-spice-rack.e09fbf9.png
3358,5497,rexs-photo,Rex's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3359,5498,rexs-poster,Rex's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3360,5499,rhinestone-shades,Rhinestone Shades,Accessories,True,260.0,bells,1040.0,bells,Able Sisters,,,,nh,item-rhinestone-shades,https://villagerdb.com/images/items/full/rhinestone-shades.eb19711.png
3361,5500,rhondas-photo,Rhonda's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3362,5501,rhondas-poster,Rhonda's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3363,5504,ribbon-eel-model,Ribbon Eel Model,Furniture,,1800.0,bells,,,,,,,nh,item-ribbon-eel-model,https://villagerdb.com/images/items/thumb/ribbon-eel-model.02099eb.png
3364,5505,ribbon-eel,Ribbon Eel,Fish,False,600.0,bells,,,,,,,nh,item-ribbon-eel,https://villagerdb.com/images/items/thumb/ribbon-eel.d1f368d.png
3365,5507,ribbon-sandals,Ribbon Sandals,Shoes,,325.0,bells,1300.0,bells,,,,,nh,item-ribbon-sandals,https://villagerdb.com/images/items/full/ribbon-sandals.5f14552.png
3366,5509,ribbon-straps-tank,Ribbon-straps Tank,Tops,,240.0,bells,960.0,bells,,,,,nh,item-ribbon-straps-tank,https://villagerdb.com/images/items/full/ribbon-straps-tank.51b6b10.png
3367,5511,ribbon,Ribbon,Hats,,122.0,bells,490.0,bells,,,,,nh,item-ribbon,https://villagerdb.com/images/items/full/ribbon.02a5958.png
3368,5512,ribboned-garden-hat,Ribboned Garden Hat,Hats,,175.0,bells,700.0,bells,,,,,nh,item-ribboned-garden-hat,https://villagerdb.com/images/items/full/ribboned-garden-hat.3766557.png
3369,5513,ribboned-straw-hat,Ribboned Straw Hat,Hats,,122.0,bells,490.0,bells,,,,,nh,item-ribboned-straw-hat,https://villagerdb.com/images/items/full/ribboned-straw-hat.c5d8e47.png
3370,5514,ribbots-photo,Ribbot's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3371,5515,ribbots-poster,Ribbot's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3372,5519,rice-cooker,Rice Cooker,Furniture,True,625.0,bells,2500.0,bells,,,,,nh,item-rice-cooker,https://villagerdb.com/images/items/thumb/rice-cooker.df6f39b.png
3373,5520,rice-grasshopper-model,Rice Grasshopper Model,Furniture,,1200.0,bells,,,,,,,nh,item-rice-grasshopper-model,https://villagerdb.com/images/items/thumb/rice-grasshopper-model.a665970.png
3374,5521,rice-grasshopper,Rice Grasshopper,Bugs,False,400.0,bells,1600.0,bells,,,,,nh,item-rice-grasshopper,https://villagerdb.com/images/items/thumb/rice-grasshopper.18db927.png
3375,5522,rice-paddy-wall,Rice-paddy Wall,Wallpaper,,750.0,bells,3000.0,bells,,,,,nh,,
3376,5525,rickys-photo,Ricky's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3377,5526,rickys-poster,Ricky's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3378,5527,right-megalo-side,Right Megalo Side,Fossils,False,5500.0,bells,,,Underground (dig spot),,,,nh,item-right-megalo-side,https://villagerdb.com/images/items/thumb/right-megalo-side.47f076d.png
3379,5529,right-ptera-wing,Right Ptera Wing,Fossils,False,4500.0,bells,,,Underground (dig spot),,,,nh,item-right-ptera-wing,https://villagerdb.com/images/items/thumb/right-ptera-wing.f33452a.png
3380,5530,right-quetzal-wing,Right Quetzal Wing,Fossils,False,5000.0,bells,,,Underground (dig spot),,,,nh,item-right-quetzal-wing,https://villagerdb.com/images/items/thumb/right-quetzal-wing.561d778.png
3381,5533,rimmed-glasses,Rimmed Glasses,Accessories,True,157.0,bells,630.0,bells,Able Sisters,,,,nh,item-rimmed-glasses,https://villagerdb.com/images/items/full/rimmed-glasses.f7d447f.png
3382,5534,ring,Ring,Furniture,,17250.0,bells,69000.0,bells,,,,,nh,item-ring,https://villagerdb.com/images/items/thumb/ring.272f2eb.png
3383,5535,ringside-seating,Ringside Seating,Wallpaper,False,750.0,bells,3000.0,bells,Saharah,,,,nh,,
3384,5537,ringtoss,Ringtoss,Furniture,False,480.0,bells,,,,True,2.0,wood,nh,item-ringtoss,https://villagerdb.com/images/items/thumb/ringtoss.dbc51a1.png
3385,5537,ringtoss,Ringtoss,Furniture,False,480.0,bells,,,,True,2.0,softwood,nh,item-ringtoss,https://villagerdb.com/images/items/thumb/ringtoss.dbc51a1.png
3386,5538,rizzos-photo,Rizzo's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3387,5539,rizzos-poster,Rizzo's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3388,5540,roalds-photo,Roald's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3389,5541,roalds-poster,Roald's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3390,5543,robins-photo,Robin's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3391,5544,robins-poster,Robin's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3392,5558,robot-hero,Robot Hero,Furniture,False,250000.0,bells,,,,True,1.0,rocket,nh,item-robot-hero,https://villagerdb.com/images/items/thumb/robot-hero.922e3b3.png
3393,5558,robot-hero,Robot Hero,Furniture,False,250000.0,bells,,,,True,1.0,gold-armor,nh,item-robot-hero,https://villagerdb.com/images/items/thumb/robot-hero.922e3b3.png
3394,5558,robot-hero,Robot Hero,Furniture,False,250000.0,bells,,,,True,30.0,rusted-part,nh,item-robot-hero,https://villagerdb.com/images/items/thumb/robot-hero.922e3b3.png
3395,5558,robot-hero,Robot Hero,Furniture,False,250000.0,bells,,,,True,90.0,iron-nugget,nh,item-robot-hero,https://villagerdb.com/images/items/thumb/robot-hero.922e3b3.png
3396,5558,robot-hero,Robot Hero,Furniture,False,250000.0,bells,,,,True,10.0,gold-nugget,nh,item-robot-hero,https://villagerdb.com/images/items/thumb/robot-hero.922e3b3.png
3397,5559,robust-cicada-model,Robust Cicada Model,Furniture,,900.0,bells,,,,,,,nh,item-robust-cicada-model,https://villagerdb.com/images/items/thumb/robust-cicada-model.1992e20.png
3398,5560,robust-cicada,Robust Cicada,Bugs,False,300.0,bells,1200.0,bells,,,,,nh,item-robust-cicada,https://villagerdb.com/images/items/thumb/robust-cicada.ab947a4.png
3399,5562,roccos-photo,Rocco's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3400,5563,roccos-poster,Rocco's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3401,5564,rock-climbing-wall,Rock-climbing Wall,Wallpaper,False,750.0,bells,3000.0,bells,Saharah,,,,nh,,
3402,5565,rock-guitar,Rock Guitar,Furniture,True,775.0,bells,3100.0,bells,,,,,nh,item-rock-guitar,https://villagerdb.com/images/items/thumb/rock-guitar.d1293f5.png
3403,5566,rocket-lamp,Rocket Lamp,Furniture,True,375.0,bells,1500.0,bells,Nook shopping,,,,nh,item-rocket-lamp,https://villagerdb.com/images/items/thumb/rocket-lamp.d060733.png
3404,5567,rocket,Rocket,Furniture,,20000.0,bells,80000.0,bells,,,,,nh,item-rocket,https://villagerdb.com/images/items/thumb/rocket.233b645.png
3405,5568,rockets-photo,Rocket's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3406,5569,rockets-poster,Rocket's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3407,5570,rockin-kk,Rockin' K.K.,Music,,800.0,bells,3200.0,bells,,,,,nh,,
3408,5571,rocking-chair,Rocking Chair,Furniture,False,960.0,bells,,,,True,3.0,wood,nh,item-rocking-chair,https://villagerdb.com/images/items/thumb/rocking-chair.9d2ac82.png
3409,5571,rocking-chair,Rocking Chair,Furniture,False,960.0,bells,,,,True,5.0,softwood,nh,item-rocking-chair,https://villagerdb.com/images/items/thumb/rocking-chair.9d2ac82.png
3410,5572,rocking-horse,Rocking Horse,Furniture,False,600.0,bells,,,,True,5.0,softwood,nh,item-rocking-horse,https://villagerdb.com/images/items/thumb/rocking-horse.abbc49f.png
3411,5573,rocky-mountain-flooring,Rocky-mountain Flooring,Flooring,,750.0,bells,3000.0,bells,,,,,nh,,
3412,5587,rodeos-photo,Rodeo's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3413,5588,rodeos-poster,Rodeo's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3414,5589,rodneys-photo,Rodney's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3415,5590,rodneys-poster,Rodney's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3416,5591,rods-photo,Rod's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3417,5592,rods-poster,Rod's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3418,5593,rolfs-photo,Rolf's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3419,5594,rolfs-poster,Rolf's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3420,5602,rooneys-photo,Rooney's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
3421,5603,rooneys-poster,Rooney's Poster,Photos,,250.0,bells,1000.0,bells,,,,,nh,,
3422,5605,rope-fence,Rope Fence,Furniture,False,300.0,bells,,,,False,4.0,iron-nugget,nh,item-rope-fence,https://villagerdb.com/images/items/thumb/rope-fence.3017085.png
3423,5607,rorys-photo,Rory's Photo,Photos,,10.0,bells,40.0,bells,,,,,nh,,
